id,title,category,amount,date,isEssential,note
1404,Uber Premier Commute,Transport,806.28,2025-12-07,false,Airport ride terminal 2 business flight (Recorded on 2025-12-07)
1405,Board Game Pub & Cafe,Fun,1574.93,2025-12-07,false,Strategy game night craft beers and nacho platters (Recorded on 2025-12-07)
1406,Apollo Pharmacy Prescription,Health,658.95,2025-12-08,true,Prescription medication; vitamin D3 & omega-3 (Recorded on 2025-12-08)
1407,Mobile 5G Postpaid Plan,Bills,1226.49,2025-12-08,true,Unlimited 5G corporate postpaid phone plan (Recorded on 2025-12-08)
1408,Tech Conference Full Pass,Learn,6328.22,2025-12-08,true,Annual developer engineering summit registration (Recorded on 2025-12-08)
1409,LPG Cooking Gas Cylinder Refill,Bills,889.75,2025-12-08,true,Indane domestic LPG home delivery (Recorded on 2025-12-08)
1410,Go-Karting Speedway Grand Prix,Fun,2604.21,2025-12-08,false,Weekend competitive racing sessions with group (Recorded on 2025-12-08)
1411,Deep Home Sanitization Service,Other,3240.43,2025-12-09,true,Quarterly professional deep house cleaning and scrub (Recorded on 2025-12-09)
1412,Express International Courier,Other,1190.23,2025-12-09,true,Expedited legal document international courier parcel (Recorded on 2025-12-09)
1413,Optometry Eye Checkup & Frames,Health,4032.33,2025-12-09,true,Blue-light blocking high-index prescription lenses (Recorded on 2025-12-09)
1414,Neighborhood Hardware Store,Shopping,1084.26,2025-12-09,true,Stainless screws; drywall anchors; drill accessories (Recorded on 2025-12-09)
1415,Auto Rickshaw Meter Fare,Transport,113.59,2025-12-09,true,Local city transit to metro station (Recorded on 2025-12-09)
1416,Amazon Tech Essentials,Shopping,1392.47,2025-12-09,true,USB-C multi-port hub; braided cables & adapter (Recorded on 2025-12-09)
1417,Physiotherapy Posture Rehab,Health,1229.82,2025-12-10,true,Spine and cervical posture rehab therapy session (Recorded on 2025-12-10)
1418,Starbucks Latte & Croissant,Food,544.55,2025-12-10,false,Meeting client over coffee & cookies (Recorded on 2025-12-10)
1419,Whole Foods Grocery,Food,3916.74,2025-12-10,true,Weekly fresh vegetables; organic fruits and dairy (Recorded on 2025-12-10)
1420,Friend Wedding / Birthday Gift,Other,4676.89,2025-12-10,false,Custom engraved stainless steel wristwatch with box (Recorded on 2025-12-10)
1421,Expressway FASTag Toll,Transport,333.06,2025-12-10,true,State expressway toll automated electronic debit (Recorded on 2025-12-10)
1422,Blinkit Quick Delivery,Food,380.59,2025-12-11,false,Midnight craving snacks; chocolate and ice cream (Recorded on 2025-12-11)
1423,Tech Conference Full Pass,Learn,7780.88,2025-12-11,true,Annual developer engineering summit registration (Recorded on 2025-12-11)
1424,Starbucks Latte & Croissant,Food,670.15,2025-12-12,false,Meeting client over coffee & cookies (Recorded on 2025-12-12)
1425,Dry Cleaning & Garment Care,Other,842.05,2025-12-12,true,Winter wool coats; formal suits and blazers clean (Recorded on 2025-12-12)
1426,Airtel 5G Fiber Broadband,Bills,1015.80,2025-12-12,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2025-12-12)
1427,Concert Live Music Festival,Fun,4347.41,2025-12-12,false,Weekend rock concert arena general admission pass (Recorded on 2025-12-12)
1428,Dental Scaling & Oral Checkup,Health,2051.52,2025-12-13,true,Bi-annual preventive dental cleaning and exam (Recorded on 2025-12-13)
1429,Amazon Tech Essentials,Shopping,3192.68,2025-12-13,true,USB-C multi-port hub; braided cables & adapter (Recorded on 2025-12-13)
1430,Optometry Eye Checkup & Frames,Health,4020.09,2025-12-14,true,Blue-light blocking high-index prescription lenses (Recorded on 2025-12-14)
1431,Concert Live Music Festival,Fun,3576.83,2025-12-14,false,Weekend rock concert arena general admission pass (Recorded on 2025-12-14)
1432,Metro Smart Card Recharge,Transport,774.80,2025-12-14,true,Monthly unlimited metro transit card recharge (Recorded on 2025-12-14)
1433,Cult.fit Fitness Gym Pass,Health,9316.44,2025-12-14,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-12-14)
1434,Airtel 5G Fiber Broadband,Bills,1302.18,2025-12-14,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2025-12-14)
1435,Charity Foundation Contribution,Other,3299.63,2025-12-15,false,Monthly child education and midday meal sponsorship (Recorded on 2025-12-15)
1436,Airtel 5G Fiber Broadband,Bills,1202.57,2025-12-15,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2025-12-15)
1437,Metro Smart Card Recharge,Transport,751.58,2025-12-15,true,Monthly unlimited metro transit card recharge (Recorded on 2025-12-15)
1438,Expressway FASTag Toll,Transport,725.67,2025-12-16,true,State expressway toll automated electronic debit (Recorded on 2025-12-16)
1439,LPG Cooking Gas Cylinder Refill,Bills,894.28,2025-12-16,true,Indane domestic LPG home delivery (Recorded on 2025-12-16)
1440,Tech Conference Full Pass,Learn,6918.15,2025-12-16,true,Annual developer engineering summit registration (Recorded on 2025-12-16)
1441,Spotify Premium Family Plan,Fun,1799.00,2025-12-16,false,Annual ad-free multi-user music streaming (Recorded on 2025-12-16)
1442,Charity Foundation Contribution,Other,4586.10,2025-12-17,false,Monthly child education and midday meal sponsorship (Recorded on 2025-12-17)
1443,Fine Dining Restaurant,Food,3755.74,2025-12-17,false,Special anniversary dinner buffet (Recorded on 2025-12-17)
1444,Automobile Ceramic Detailing,Transport,2657.42,2025-12-17,false,Full interior vacuum; engine degrease and wash (Recorded on 2025-12-17)
1445,Board Game Pub & Cafe,Fun,1456.35,2025-12-17,false,Strategy game night craft beers and nacho platters (Recorded on 2025-12-17)
1446,Coursera AI Specialization,Learn,4515.50,2025-12-18,true,Machine learning and deep neural networks lab (Recorded on 2025-12-18)
1447,Zomato Weekend Dinner,Food,1197.21,2025-12-18,false,Family gourmet pizza and pasta treat (Recorded on 2025-12-18)
1448,Automobile Ceramic Detailing,Transport,2749.51,2025-12-18,false,Full interior vacuum; engine degrease and wash (Recorded on 2025-12-18)
1449,Apollo Pharmacy Prescription,Health,1198.64,2025-12-18,true,Prescription medication; vitamin D3 & omega-3 (Recorded on 2025-12-18)
1450,Express International Courier,Other,650.51,2025-12-19,true,Expedited legal document international courier parcel (Recorded on 2025-12-19)
1451,Airtel 5G Fiber Broadband,Bills,1472.56,2025-12-19,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2025-12-19)
1452,Go-Karting Speedway Grand Prix,Fun,2974.22,2025-12-19,false,Weekend competitive racing sessions with group (Recorded on 2025-12-19)
1453,Spotify Premium Family Plan,Fun,1799.00,2025-12-20,false,Annual ad-free multi-user music streaming (Recorded on 2025-12-20)
1454,Airtel 5G Fiber Broadband,Bills,1113.60,2025-12-20,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2025-12-20)
1455,Spotify Premium Family Plan,Fun,1799.00,2025-12-20,false,Annual ad-free multi-user music streaming (Recorded on 2025-12-20)
1456,Dental Scaling & Oral Checkup,Health,2212.62,2025-12-21,true,Bi-annual preventive dental cleaning and exam (Recorded on 2025-12-21)
1457,Metro Smart Card Recharge,Transport,837.91,2025-12-21,true,Monthly unlimited metro transit card recharge (Recorded on 2025-12-21)
1458,Friend Wedding / Birthday Gift,Other,2533.12,2025-12-21,false,Custom engraved stainless steel wristwatch with box (Recorded on 2025-12-21)
1459,Fine Dining Restaurant,Food,5412.78,2025-12-21,false,Special anniversary dinner buffet (Recorded on 2025-12-21)
1460,Diagnostic Comprehensive Blood Panel,Health,4265.68,2025-12-21,true,Full body health checkup; liver and lipid profile (Recorded on 2025-12-21)
1461,Municipal Water Authority,Bills,441.44,2025-12-21,true,Quarterly residential piped water supply charges (Recorded on 2025-12-21)
1462,Municipal Water Authority,Bills,461.05,2025-12-22,true,Quarterly residential piped water supply charges (Recorded on 2025-12-22)
1463,Amazon Tech Essentials,Shopping,2108.72,2025-12-22,true,USB-C multi-port hub; braided cables & adapter (Recorded on 2025-12-22)
1464,Language Mastery Application,Learn,2938.65,2025-12-22,false,Annual conversational language learning subscription (Recorded on 2025-12-22)
1465,Chai & Samosa Corner,Food,78.20,2025-12-22,true,Evening masala tea with team members (Recorded on 2025-12-22)
1466,Nike Marathon Running Shoes,Shopping,12811.06,2025-12-22,false,Long distance training air zoom cushion sneakers (Recorded on 2025-12-22)
1467,Express International Courier,Other,935.83,2025-12-22,true,Expedited legal document international courier parcel (Recorded on 2025-12-22)
1468,Go-Karting Speedway Grand Prix,Fun,2662.02,2025-12-23,false,Weekend competitive racing sessions with group (Recorded on 2025-12-23)
1469,Cult.fit Fitness Gym Pass,Health,7563.89,2025-12-23,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-12-23)
1470,Uniqlo Airism Essentials,Shopping,1804.55,2025-12-24,true,Innerwear; cooling undershirts and crew socks (Recorded on 2025-12-24)
1471,Municipal Water Authority,Bills,829.26,2025-12-24,true,Quarterly residential piped water supply charges (Recorded on 2025-12-24)
1472,Cult.fit Fitness Gym Pass,Health,5419.57,2025-12-24,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-12-24)
1473,Udemy Masterclass Bootcamp,Learn,1034.27,2025-12-24,true,Full-stack distributed cloud architecture video course (Recorded on 2025-12-24)
1474,Diagnostic Comprehensive Blood Panel,Health,2843.15,2025-12-25,true,Full body health checkup; liver and lipid profile (Recorded on 2025-12-25)
1475,Uniqlo Airism Essentials,Shopping,1501.62,2025-12-25,true,Innerwear; cooling undershirts and crew socks (Recorded on 2025-12-25)
1476,Spotify Premium Family Plan,Fun,1799.00,2025-12-25,false,Annual ad-free multi-user music streaming (Recorded on 2025-12-25)
1477,Expressway FASTag Toll,Transport,682.45,2025-12-25,true,State expressway toll automated electronic debit (Recorded on 2025-12-25)
1478,Language Mastery Application,Learn,2195.06,2025-12-26,false,Annual conversational language learning subscription (Recorded on 2025-12-26)
1479,Nike Marathon Running Shoes,Shopping,11444.35,2025-12-26,false,Long distance training air zoom cushion sneakers (Recorded on 2025-12-26)
1480,Nike Marathon Running Shoes,Shopping,8995.78,2025-12-26,false,Long distance training air zoom cushion sneakers (Recorded on 2025-12-26)
1481,Diagnostic Comprehensive Blood Panel,Health,2890.08,2025-12-26,true,Full body health checkup; liver and lipid profile (Recorded on 2025-12-26)
1482,Blinkit Quick Delivery,Food,147.71,2025-12-26,false,Midnight craving snacks; chocolate and ice cream (Recorded on 2025-12-26)
1483,Amazon Tech Essentials,Shopping,1394.79,2025-12-26,true,USB-C multi-port hub; braided cables & adapter (Recorded on 2025-12-26)
1484,Dry Cleaning & Garment Care,Other,1139.83,2025-12-27,true,Winter wool coats; formal suits and blazers clean (Recorded on 2025-12-27)
1485,Cult.fit Fitness Gym Pass,Health,6304.81,2025-12-27,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-12-27)
1486,Mobile 5G Postpaid Plan,Bills,808.92,2025-12-27,true,Unlimited 5G corporate postpaid phone plan (Recorded on 2025-12-27)
1487,City Mall Parking Fee,Transport,273.47,2025-12-27,false,Multi-level basement underground parking validation (Recorded on 2025-12-27)
1488,Concert Live Music Festival,Fun,6379.47,2025-12-28,false,Weekend rock concert arena general admission pass (Recorded on 2025-12-28)
1489,Neighborhood Hardware Store,Shopping,591.92,2025-12-28,true,Stainless screws; drywall anchors; drill accessories (Recorded on 2025-12-28)
1490,Optometry Eye Checkup & Frames,Health,4492.82,2025-12-28,true,Blue-light blocking high-index prescription lenses (Recorded on 2025-12-28)
1491,Dry Cleaning & Garment Care,Other,1057.29,2025-12-28,true,Winter wool coats; formal suits and blazers clean (Recorded on 2025-12-28)
1492,Municipal Water Authority,Bills,665.86,2025-12-28,true,Quarterly residential piped water supply charges (Recorded on 2025-12-28)
1493,Neighborhood Hardware Store,Shopping,492.44,2025-12-28,true,Stainless screws; drywall anchors; drill accessories (Recorded on 2025-12-28)
1494,Tech Conference Full Pass,Learn,7358.19,2025-12-29,true,Annual developer engineering summit registration (Recorded on 2025-12-29)
1495,Metro Smart Card Recharge,Transport,581.00,2025-12-29,true,Monthly unlimited metro transit card recharge (Recorded on 2025-12-29)
1496,PlayStation Store RPG Purchase,Fun,3632.76,2025-12-29,false,Digital deluxe collector edition open world game (Recorded on 2025-12-29)
1497,LPG Cooking Gas Cylinder Refill,Bills,876.75,2025-12-29,true,Indane domestic LPG home delivery (Recorded on 2025-12-29)
1498,Municipal Water Authority,Bills,740.49,2025-12-30,true,Quarterly residential piped water supply charges (Recorded on 2025-12-30)
1499,Optometry Eye Checkup & Frames,Health,4806.37,2025-12-30,true,Blue-light blocking high-index prescription lenses (Recorded on 2025-12-30)
1500,Charity Foundation Contribution,Other,1669.27,2025-12-30,false,Monthly child education and midday meal sponsorship (Recorded on 2025-12-30)
1501,Starbucks Latte & Croissant,Food,713.89,2025-12-30,false,Meeting client over coffee & cookies (Recorded on 2025-12-30)
1502,LPG Cooking Gas Cylinder Refill,Bills,920.07,2025-12-30,true,Indane domestic LPG home delivery (Recorded on 2025-12-30)
1503,Netflix 4K UltraHD Subscription,Fun,649.00,2025-12-31,false,Monthly family tier streaming account (Recorded on 2025-12-31)
1504,Kindle Technical E-Books,Learn,521.67,2025-12-31,true,Software engineering architecture & financial books (Recorded on 2025-12-31)
1505,Swiggy Lunch Box,Food,381.28,2026-01-01,false,Office lunch meal with drink (Recorded on 2026-01-01)
1506,Metro Smart Card Recharge,Transport,631.23,2026-01-01,true,Monthly unlimited metro transit card recharge (Recorded on 2026-01-01)
1507,Amazon Tech Essentials,Shopping,2405.77,2026-01-01,true,USB-C multi-port hub; braided cables & adapter (Recorded on 2026-01-01)
1508,Coursera AI Specialization,Learn,4228.36,2026-01-01,true,Machine learning and deep neural networks lab (Recorded on 2026-01-01)
1509,Municipal Water Authority,Bills,663.24,2026-01-01,true,Quarterly residential piped water supply charges (Recorded on 2026-01-01)
1510,Amazon Tech Essentials,Shopping,979.89,2026-01-02,true,USB-C multi-port hub; braided cables & adapter (Recorded on 2026-01-02)
1511,Cult.fit Fitness Gym Pass,Health,8821.21,2026-01-02,true,Quarterly fitness center gym and yoga pass (Recorded on 2026-01-02)
1512,Friend Wedding / Birthday Gift,Other,7174.29,2026-01-02,false,Custom engraved stainless steel wristwatch with box (Recorded on 2026-01-02)
1513,Deep Home Sanitization Service,Other,4439.08,2026-01-03,true,Quarterly professional deep house cleaning and scrub (Recorded on 2026-01-03)
1514,Uniqlo Airism Essentials,Shopping,2574.44,2026-01-03,true,Innerwear; cooling undershirts and crew socks (Recorded on 2026-01-03)
1515,Tech Conference Full Pass,Learn,7698.93,2026-01-03,true,Annual developer engineering summit registration (Recorded on 2026-01-03)
1516,Mobile 5G Postpaid Plan,Bills,1039.83,2026-01-03,true,Unlimited 5G corporate postpaid phone plan (Recorded on 2026-01-03)
1517,Spotify Premium Family Plan,Fun,1799.00,2026-01-03,false,Annual ad-free multi-user music streaming (Recorded on 2026-01-03)
1518,IRCTC Executive Train Ticket,Transport,1396.41,2026-01-03,true,Intercity executive AC chair car reservation (Recorded on 2026-01-03)
1519,Airtel 5G Fiber Broadband,Bills,1150.79,2026-01-04,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2026-01-04)
1520,Chai & Samosa Corner,Food,129.69,2026-01-04,true,Evening masala tea with team members (Recorded on 2026-01-04)
1521,IKEA Modular Desk Organizers,Shopping,3219.86,2026-01-04,false,Desk cable management units; drawer trays & LED (Recorded on 2026-01-04)
1522,Fine Dining Restaurant,Food,9155.22,2026-01-04,false,Special anniversary dinner buffet (Recorded on 2026-01-04)
